state,county,name,lat,lon
WA,Clallam,"Clallam, WA",48.113009,-123.930611
WA,Clark,"Clark, WA",45.771674,-122.485903
WA,Columbia,"Columbia, WA",46.292851,-117.911635
WA,Cowlitz,"Cowlitz, WA",46.185923,-122.658682
WA,Douglas,"Douglas, WA",47.735866,-119.69588
WA,Ferry,"Ferry, WA",48.437246,-118.517074
WA,Franklin,"Franklin, WA",46.53458,-118.906944
WA,Garfield,"Garfield, WA",46.429474,-117.536715
WA,Grant,"Grant, WA",47.213633,-119.467788
WA,Grays Harbor,"Grays Harbor, WA",47.142786,-123.827043
WA,Island,"Island, WA",48.158436,-122.670503
WA,Jefferson,"Jefferson, WA",47.802641,-123.52181
WA,King,"King, WA",47.493554,-121.832375
WA,Kitsap,"Kitsap, WA",47.639687,-122.649636
WA,Kittitas,"Kittitas, WA",47.124444,-120.676714
WA,Klickitat,"Klickitat, WA",45.869509,-120.780117
WA,Lewis,"Lewis, WA",46.580071,-122.377444
WA,Lincoln,"Lincoln, WA",47.582718,-118.417668
WA,Mason,"Mason, WA",47.354126,-123.17385
WA,Okanogan,"Okanogan, WA",48.550971,-119.691035
WA,Pacific,"Pacific, WA",46.556587,-123.782419
WA,Pend Oreille,"Pend Oreille, WA",48.543877,-117.232183
WA,Pierce,"Pierce, WA",47.040716,-122.144709
WA,San Juan,"San Juan, WA",48.508862,-123.100616
WA,Skagit,"Skagit, WA",48.493066,-121.816278
WA,Skamania,"Skamania, WA",46.024782,-121.953227
WA,Snohomish,"Snohomish, WA",48.054913,-121.766412
WA,Spokane,"Spokane, WA",47.620379,-117.404392
WA,Stevens,"Stevens, WA",48.390648,-117.854897
WA,Thurston,"Thurston, WA",46.932598,-122.829441
WA,Wahkiakum,"Wahkiakum, WA",46.294638,-123.424458
WA,Walla Walla,"Walla Walla, WA",46.254606,-118.480374
WA,Whatcom,"Whatcom, WA",48.842653,-121.836433
WA,Whitman,"Whitman, WA",46.903322,-117.522962
WA,Yakima,"Yakima, WA",46.456558,-120.740145
WV,Barbour,"Barbour, WV",39.139754,-79.996914
WV,Berkeley,"Berkeley, WV",39.457854,-78.032338
WV,Boone,"Boone, WV",38.022838,-81.713314
WV,Braxton,"Braxton, WV",38.699302,-80.731649
WV,Brooke,"Brooke, WV",40.272645,-80.578691
WV,Cabell,"Cabell, WV",38.41958,-82.243392
WV,Calhoun,"Calhoun, WV",38.844159,-81.115478
WV,Clay,"Clay, WV",38.459826,-81.081866
WV,Doddridge,"Doddridge, WV",39.263482,-80.701147
WV,Fayette,"Fayette, WV",38.030933,-81.086051
WV,Gilmer,"Gilmer, WV",38.915865,-80.849409
WV,Grant,"Grant, WV",39.105988,-79.195064
WV,Greenbrier,"Greenbrier, WV",37.924418,-80.45059
WV,Hampshire,"Hampshire, WV",39.31214,-78.611989
WV,Hancock,"Hancock, WV",40.516931,-80.570057
WV,Hardy,"Hardy, WV",39.010818,-78.843641
WV,Harrison,"Harrison, WV",39.279199,-80.386487
WV,Jackson,"Jackson, WV",38.834234,-81.677717
WV,Jefferson,"Jefferson, WV",39.307399,-77.86322
WV,Kanawha,"Kanawha, WV",38.328061,-81.523522
WV,Lewis,"Lewis, WV",38.988844,-80.495518
WV,Lincoln,"Lincoln, WV",38.171651,-82.077547
WV,Logan,"Logan, WV",37.830591,-81.940853
WV,McDowell,"McDowell, WV",37.382663,-81.658205
WV,Marion,"Marion, WV",39.505839,-80.243402
WV,Marshall,"Marshall, WV",39.854717,-80.671378
WV,Mason,"Mason, WV",38.759288,-82.024172
WV,Mercer,"Mercer, WV",37.403448,-81.106456
WV,Mineral,"Mineral, WV",39.405626,-78.956581
WV,Mingo,"Mingo, WV",37.721151,-82.158993
WV,Monongalia,"Monongalia, WV",39.633645,-80.059074
WV,Monroe,"Monroe, WV",37.550353,-80.547891
WV,Morgan,"Morgan, WV",39.554835,-78.257314
WV,Nicholas,"Nicholas, WV",38.291416,-80.797516
WV,Ohio,"Ohio, WV",40.098932,-80.620728
WV,Pendleton,"Pendleton, WV",38.686836,-79.333707
WV,Pleasants,"Pleasants, WV",39.368133,-81.161172
WV,Pocahontas,"Pocahontas, WV",38.332513,-80.012092
WV,Preston,"Preston, WV",39.46903,-79.668865
WV,Putnam,"Putnam, WV",38.510513,-81.906109
WV,Raleigh,"Raleigh, WV",37.76247,-81.264671
WV,Randolph,"Randolph, WV",38.781087,-79.867783
WV,Ritchie,"Ritchie, WV",39.177112,-81.066317
WV,Roane,"Roane, WV",38.743033,-81.354502
WV,Summers,"Summers, WV",37.656003,-80.856315
WV,Taylor,"Taylor, WV",39.329072,-80.045629
WV,Tucker,"Tucker, WV",39.111175,-79.559968
WV,Tyler,"Tyler, WV",39.465981,-80.879493
WV,Upshur,"Upshur, WV",38.902537,-80.231335
WV,Wayne,"Wayne, WV",38.145531,-82.419698
WV,Webster,"Webster, WV",38.492985,-80.430262
WV,Wetzel,"Wetzel, WV",39.596574,-80.634394
WV,Wirt,"Wirt, WV",39.020034,-81.382975
WV,Wood,"Wood, WV",39.211679,-81.515928
WV,Wyoming,"Wyoming, WV",37.603717,-81.548884
WI,Adams,"Adams, WI",43.973763,-89.767223
WI,Ashland,"Ashland, WI",46.546291,-90.665154
WI,Barron,"Barron, WI",45.437192,-91.852892
WI,Bayfield,"Bayfield, WI",46.634199,-91.177282
WI,Brown,"Brown, WI",44.473961,-87.995926
WI,Buffalo,"Buffalo, WI",44.389759,-91.758714
WI,Burnett,"Burnett, WI",45.865255,-92.367978
WI,Calumet,"Calumet, WI",44.07841,-88.212132
WI,Chippewa,"Chippewa, WI",45.069092,-91.283505
WI,Clark,"Clark, WI",44.733596,-90.610201
WI,Columbia,"Columbia, WI",43.471882,-89.330472
WI,Crawford,"Crawford, WI",43.24991,-90.95123
WI,Dane,"Dane, WI",43.067468,-89.417852
WI,Dodge,"Dodge, WI",43.422706,-88.704379
WI,Door,"Door, WI",45.067808,-87.087936
WI,Douglas,"Douglas, WI",46.463316,-91.89258
WI,Dunn,"Dunn, WI",44.947741,-91.89772
WI,Eau Claire,"Eau Claire, WI",44.726355,-91.286414
WI,Florence,"Florence, WI",45.849646,-88.400322
WI,Fond du Lac,"Fond du Lac, WI",43.754722,-88.493284
WI,Forest,"Forest, WI",45.666882,-88.773225
WI,Grant,"Grant, WI",42.870062,-90.695368
WI,Green,"Green, WI",42.677728,-89.605639
WI,Green Lake,"Green Lake, WI",43.76141,-88.987228
WI,Iowa,"Iowa, WI",43.001021,-90.133692
WI,Iron,"Iron, WI",46.32655,-90.261299
WI,Jackson,"Jackson, WI",44.324895,-90.806541
WI,Jefferson,"Jefferson, WI",43.013807,-88.773986
WI,Juneau,"Juneau, WI",43.932836,-90.113984
WI,Kenosha,"Kenosha, WI",42.579703,-87.424898
WI,Kewaunee,"Kewaunee, WI",44.500949,-87.161813
WI,La Crosse,"La Crosse, WI",43.908222,-91.111758
WI,Lafayette,"Lafayette, WI",42.655578,-90.130292
WI,Langlade,"Langlade, WI",45.259204,-89.06819
WI,Lincoln,"Lincoln, WI",45.338319,-89.742082
WI,Manitowoc,"Manitowoc, WI",44.105108,-87.313828
WI,Marathon,"Marathon, WI",44.898036,-89.757823
WI,Marinette,"Marinette, WI",45.346899,-87.991198
WI,Marquette,"Marquette, WI",43.826053,-89.409095
WI,Menominee,"Menominee, WI",44.991304,-88.669251
WI,Milwaukee,"Milwaukee, WI",43.017655,-87.481575
WI,Monroe,"Monroe, WI",43.945175,-90.619969
WI,Oconto,"Oconto, WI",44.996575,-88.206516
WI,Oneida,"Oneida, WI",45.713791,-89.536693
WI,Outagamie,"Outagamie, WI",44.418226,-88.464988
WI,Ozaukee,"Ozaukee, WI",43.360715,-87.496553
WI,Pepin,"Pepin, WI",44.627436,-91.83489
WI,Pierce,"Pierce, WI",44.725337,-92.426279
WI,Polk,"Polk, WI",45.46803,-92.453154
WI,Portage,"Portage, WI",44.476246,-89.49807
WI,Price,"Price, WI",45.679072,-90.35965
WI,Racine,"Racine, WI",42.754075,-87.414676
WI,Richland,"Richland, WI",43.376199,-90.435693
WI,Rock,"Rock, WI",42.669931,-89.075119
WI,Rusk,"Rusk, WI",45.472734,-91.136745
WI,St. Croix,"St. Croix, WI",45.028959,-92.447284
WI,Sauk,"Sauk, WI",43.427998,-89.943329
WI,Sawyer,"Sawyer, WI",45.864913,-91.14713
WI,Shawano,"Shawano, WI",44.789641,-88.755813
WI,Sheboygan,"Sheboygan, WI",43.746002,-87.730546
WI,Taylor,"Taylor, WI",45.211656,-90.504853
WI,Trempealeau,"Trempealeau, WI",44.30305,-91.358867
WI,Vernon,"Vernon, WI",43.599858,-90.815226
WI,Vilas,"Vilas, WI",46.049848,-89.501254
WI,Walworth,"Walworth, WI",42.66811,-88.541731
WI,Washburn,"Washburn, WI",45.892463,-91.796423
WI,Washington,"Washington, WI",43.391156,-88.232917
WI,Waukesha,"Waukesha, WI",43.019308,-88.306707
WI,Waupaca,"Waupaca, WI",44.478004,-88.967006
WI,Waushara,"Waushara, WI",44.112825,-89.239752
WI,Winnebago,"Winnebago, WI",44.085707,-88.668149
WI,Wood,"Wood, WI",44.461413,-90.038825
WY,Albany,"Albany, WY",41.665514,-105.721883
WY,Big Horn,"Big Horn, WY",44.525654,-107.993321
WY,Campbell,"Campbell, WY",44.241321,-105.552029
WY,Carbon,"Carbon, WY",41.70359,-106.933153
WY,Converse,"Converse, WY",42.972839,-105.507367
WY,Crook,"Crook, WY",44.589266,-104.567298
WY,Fremont,"Fremont, WY",43.055303,-108.605531
WY,Goshen,"Goshen, WY",42.08958,-104.353482
WY,Hot Springs,"Hot Springs, WY",43.720871,-108.435652
WY,Johnson,"Johnson, WY",44.044048,-106.588541
WY,Laramie,"Laramie, WY",41.29283,-104.660395
WY,Lincoln,"Lincoln, WY",42.228788,-110.679842
WY,Natrona,"Natrona, WY",42.973641,-106.764877
WY,Niobrara,"Niobrara, WY",43.062159,-104.468373
WY,Park,"Park, WY",44.492387,-109.593598
WY,Platte,"Platte, WY",42.130319,-104.960809
WY,Sheridan,"Sheridan, WY",44.781369,-106.881211
WY,Sublette,"Sublette, WY",42.767928,-109.91617
WY,Sweetwater,"Sweetwater, WY",41.660339,-108.875676
WY,Teton,"Teton, WY",44.049321,-110.588102
WY,Uinta,"Uinta, WY",41.284726,-110.558947
WY,Washakie,"Washakie, WY",43.878831,-107.669052
WY,Weston,"Weston, WY",43.846213,-104.57002
